"filename","title","duration_seconds","rumble_url","caption_url","player_id"
"v6xwd7a_08-21-25-Psyche-Awakens-VOD-Cruelty-and-the-Beast-If-you-Want-the-Truth-Give-Them-a-Mask.srt","08/21/25 Psyche Awakens VOD: Cruelty and the Beast. If you Want the Truth, Give Them a Mask""","11992","https://rumble.com/v6xwd7a-082125-psyche-awakens-vod-cruelty-and-the-beast.-if-you-want-the-truth-give.html","https://hugh.cdn.rumble.cloud/video/fww1/92/s8/11/w/p/k/b/wpkbz.fn8Si.vtt","v6vpgyg"
"v6xtsvw_08-19-25-Psyche-Awakens-VOD-I-Came-in-the-Spirit-of-Love.srt","08/19/25 Psyche Awakens VOD: ""I Came in the Spirit of Love""","12101","https://rumble.com/v6xtsvw-081925-psyche-awakens-vod-i-came-in-the-spirit-of-love.html","https://hugh.cdn.rumble.cloud/video/fww1/f2/s8/11/8/b/T/a/8bTaz.fn8Si.vtt","v6vmwn2"
"v6xtg9u_08-18-25-Psyche-Awakens-VOD-Monday-Afternoon-Hangout-and-Open-Panel.srt","08/18/25 Psyche Awakens VOD: ""Monday Afternoon Hangout and Open Panel""","7395","https://rumble.com/v6xtg9u-081825-psyche-awakens-vod-monday-afternoon-hangout-and-open-panel.html","https://hugh.cdn.rumble.cloud/video/fww1/f7/s8/11/I/c/P/a/IcPaz.fn8Si.vtt","v6vmk10"
"v6xtg3c_08-19-25-Psyche-Awakens-VOD-Take-Your-Hatred-Out-On-Me-I-am-Your-Tourniquet.srt","08/19/25 Psyche Awakens VOD: ""Take Your Hatred Out On Me.... I am Your Tourniquet""","4717","https://rumble.com/v6xtg3c-081925-psyche-awakens-vod-take-your-hatred-out-on-me....-i-am-your-tourniqu.html","https://hugh.cdn.rumble.cloud/video/fww1/f2/s8/11/4/-/O/a/4-Oaz.fn8Si.vtt","v6vmjui"
"v6xtftw_08-19-25-Psyche-Awakens-VOD-Chill-Stream-Free-Tarot-Readings-Open-Panel-Tap-In.srt","08/19/25 Psyche Awakens VOD : ""Chill Stream Free Tarot Readings Open Panel Tap In""","4600","https://rumble.com/v6xtftw-081925-psyche-awakens-vod-chill-stream-free-tarot-readings-open-panel-tap-i.html","https://hugh.cdn.rumble.cloud/video/fww1/e9/s8/11/K/5/O/a/K5Oaz.fn8Si.vtt","v6vmjl2"
"v6xr9we_08-18-25-Psyche-Awakens-VOD-Anyone-Want-to-Talk-to-Me.srt","08/18/25 Psyche Awakens VOD: ""Anyone Want to Talk to Me""","17756","https://rumble.com/v6xr9we-081825-psyche-awakens-vod-anyone-want-to-talk-to-me.html","https://hugh.cdn.rumble.cloud/video/fww1/b4/s8/11/E/p/q/a/Epqaz.fn8Si.vtt","v6vkdnk"
"v6xr3oy_08-17-25-Psyche-Awakens-VOD-Saturday-Nigjt-Special-Birthday-Celebration.srt","08/17/25 Psyche Awakens VOD: ""Saturday Nigjt Special 👻  Birthday Celebration""","2436","https://rumble.com/v6xr3oy-081725-psyche-awakens-vod-saturday-nigjt-special-birthday-celebration.html","https://hugh.cdn.rumble.cloud/video/fww1/1c/s8/11/Y/r/o/a/Yroaz.fn8Si.vtt","v6vk7g4"
"v6xq4jk_08-17-25-Psyche-Awakens-VOD-Quick-Stream.srt","08/17/25 Psyche Awakens VOD: ""Quick Stream""","1807","https://rumble.com/v6xq4jk-081725-psyche-awakens-vod-quick-stream.html","https://hugh.cdn.rumble.cloud/video/fww1/37/s8/11/a/k/d/a/akdaz.fn8Si.vtt","v6vj8aq"
"v6xmywi_08-14-25-Psyche-Awakens-VOD-Terrific-Thursday-Enjoy-the-Ride-Popping-Panel-Terrifying-Tarot.srt","08/14/25 Psyche Awakens VOD: ""Terrific Thursday! Enjoy the Ride! Popping Panel Terrifying Tarot...!""","7768","https://rumble.com/v6xmywi-081425-psyche-awakens-vod-terrific-thursday-enjoy-the-ride-popping-panel-te.html","https://hugh.cdn.rumble.cloud/video/fww1/8c/s8/11/Y/m/F/_/YmF_y.fn8Si.vtt","v6vg2no"
"v6xmy44_08-15-25-Psyche-Awakens-VOD-Simply-Sit-Back-and-Watch-The-Masks-Will-Fall-and-the-Trash.srt","08/15/25 Psyche Awakens VOD: ""Simply Sit Back and Watch. The Masks Will Fall, and the Trash...""","4490","https://rumble.com/v6xmy44-081525-psyche-awakens-vod-simply-sit-back-and-watch.-the-masks-will-fall-an.html","https://hugh.cdn.rumble.cloud/video/fww1/b0/s8/11/0/8/E/_/08E_y.fn8Si.vtt","v6vg1va"
"v6xoof8_08-16-25-Psyche-Awakens-VOD-Saturdays-with-Psyche-Chill-Stream.srt","08/16/25 Psyche Awakens VOD: ""Saturdays with Psyche Chill Stream""","4119","https://rumble.com/v6xoof8-081625-psyche-awakens-vod-saturdays-with-psyche-chill-stream.html","https://hugh.cdn.rumble.cloud/video/fww1/10/s8/11/K/Q/Y/_/KQY_y.fn8Si.vtt","v6vhs6e"
"v6xn2k2_08-15-25-Psyche-Awakens-VOD-Coffee-Bagels-and-Piping-Hot-Tea-Open-Panel-Tarot-and-Cats.srt","08/15/25 Psyche Awakens VOD: ""Coffee Bagels and Piping Hot Tea Open Panel Tarot and Cats""","11315","https://rumble.com/v6xn2k2-081525-tommy-james-vod-coffee-bagels-and-piping-hot-tea-open-panel-tarot-an.html","https://hugh.cdn.rumble.cloud/video/fww1/c4/s8/11/Y/w/G/_/YwG_y.fn8Si.vtt","v6vg6b8"
"v6xp6ni_08-17-25-Psyche-Awakens-VOD-Dinner-from-Wendys-Going-LIVE-If-Anyone-Wants-to.srt","08/17/25 Psyche Awakens VOD: ""Dinner from Wendys, Going LIVE If Anyone Wants to...""","2090","https://rumble.com/v6xp6ni-081725-psyche-awakens-vod-dinner-from-wendys-going-live-if-anyone-wants-to..html","https://hugh.cdn.rumble.cloud/video/fww1/97/s8/11/U/B/4/_/UB4_y.fn8Si.vtt","v6viaeo"
"v6xk3qs_08-12-25-Psyche-Awakens-VOD-Midnight-Fun-With-Psyche.srt","08/12/25 Psyche Awakens VOD: ""Midnight Fun With Psyche""","8778","https://rumble.com/v6xk3qs-081225-psyche-awakens-vod-midnight-fun-with-psyche.html","https://hugh.cdn.rumble.cloud/video/fww1/af/s8/11/0/J/-/-/0J--y.fn8Si.vtt","v6vd7hy"
"v6xk2wy_08-12-25-Psyche-Awakens-VOD-Exciting-Announcements-and-Great-Things-Ahead.srt","08/12/25 Psyche Awakens VOD: ""Exciting Announcements and Great Things Ahead""","5491","https://rumble.com/v6xk2wy-081225-psyche-awakens-vod-exciting-announcements-and-great-things-ahead.html","https://hugh.cdn.rumble.cloud/video/fww1/3d/s8/11/c/t/-/-/ct--y.fn8Si.vtt","v6vd6o4"
"v6xlr62_08-14-25-Psyche-Awakens-VOD-The-Madness-Continues-Open-Panel-and-Suprise-Guests.srt","08/14/25 Psyche Awakens VOD: ""The Madness Continues! Open Panel and Suprise Guests""","21652","https://rumble.com/v6xlr62-081425-psyche-awakens-vod-the-madness-continues-open-panel-and-suprise-gues.html","https://hugh.cdn.rumble.cloud/video/fww1/71/s8/11/k/x/r/_/kxr_y.fn8Si.vtt","v6veux8"
"v6xkgo2_08-13-25-Psyche-Awakens-VOD-WTf-Wednsdays-Tap-In-Lets-Have-Some-Fun.srt","08/13/25 Psyche Awakens VOD: ""WTf Wednsdays! Tap In Lets Have Some Fun!""","6001","https://rumble.com/v6xkgo2-081325-psyche-awakens-vod-wtf-wednsdays-tap-in-lets-have-some-fun.html","https://hugh.cdn.rumble.cloud/video/fww1/9e/s8/11/I/P/c/_/IPc_y.fn8Si.vtt","v6vdkf8"
"v6xesue_08-10-25-Psyche-Awakens-VOD-One-More-Time.srt","08/10/25 Psyche Awakens VOD: ""One More Time""","9336","https://rumble.com/v6xesue-081025-psyche-awakens-vod-one-more-time.html","https://hugh.cdn.rumble.cloud/video/fww1/a5/s8/11/g/k/c/-/gkc-y.fn8Si.vtt","v6v7wlk"
"v6xeqvs_08-10-25-Psyche-Awakens-VOD-One-More-Time.srt","08/10/25 Psyche Awakens VOD: ""One More Time""","4194","https://rumble.com/v6xeqvs-081025-psyche-awakens-vod-one-more-time.html","https://hugh.cdn.rumble.cloud/video/fww1/11/s8/11/y/I/b/-/yIb-y.fn8Si.vtt","v6v7umy"
"v6xeqgk_08-09-25-Psyche-Awakens-VOD-Saturday-Noght-with-Psyche.srt","08/09/25 Psyche Awakens VOD: ""Saturday Noght with Psyche""","3222","https://rumble.com/v6xeqgk-080925-psyche-awakens-vod-saturday-noght-with-psyche.html","https://hugh.cdn.rumble.cloud/video/fww1/9b/s8/11/0/z/b/-/0zb-y.fn8Si.vtt","v6v7u7q"
"v6xep0u_08-10-25-Psyche-Awakens-VOD-Ugly-Words-from-an-Ugly-Person.srt","08/10/25 Psyche Awakens VOD: ""Ugly Words from an Ugly Person""","1561","https://rumble.com/v6xep0u-081025-psyche-awakens-vod-ugly-words-from-an-ugly-person.html","https://hugh.cdn.rumble.cloud/video/fww1/4d/s8/11/U/8/a/-/U8a-y.fn8Si.vtt","v6v7ss0"
"v6xdgcq_08-09-25-Psyche-Awakens-VOD-Brand-New-Community-Song.srt","08/09/25 Psyche Awakens VOD: ""Brand New Community Song!""","3270","https://rumble.com/v6xdgcq-080925-psyche-awakens-vod-brand-new-community-song.html","https://hugh.cdn.rumble.cloud/video/fww1/9a/s8/11/k/0/Y/9/k0Y9y.fn8Si.vtt","v6v6k3w"
"v6xdg7e_08-09-25-Psyche-Awakens-VOD-Late-Night-Early-Morning-Hangout.srt","08/09/25 Psyche Awakens VOD: ""Late Night Early Morning Hangout...""","4911","https://rumble.com/v6xdg7e-080925-psyche-awakens-vod-late-night-early-morning-hangout....html","https://hugh.cdn.rumble.cloud/video/fww1/a4/s8/11/k/X/Y/9/kXY9y.fn8Si.vtt","v6v6jyk"
"v6xg1gi_08-11-25-Psyche-Awakens-VOD-Sensational-Sunday-Night-Open-Panel-Free-Tarot-and-Cats.srt","08/11/25 Psyche Awakens VOD: ""Sensational Sunday Night—Open Panel, Free Tarot, and Cats""","5454","https://rumble.com/v6xg1gi-081125-psyche-awakens-vod-sensational-sunday-nightopen-panel-free-tarot-and.html","https://hugh.cdn.rumble.cloud/video/fww1/e2/s8/11/I/r/q/-/Irq-y.fn8Si.vtt","v6v957o"
"v6xfxjq_08-10-25-Psyche-Awakens-VOD-Feeling-Better-Open-Panel-Tarot-and-Cats.srt","08/10/25 Psyche Awakens VOD: ""Feeling Better Open Panel Tarot and Cats""","9339","https://rumble.com/v6xfxjq-081025-psyche-awakens-vod-feeling-better-open-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/50/s8/11/w/c/p/-/wcp-y.fn8Si.vtt","v6v91aw"
"v6xddny_08-08-25-Psyche-Awakens-VOD-Announcing-the-Official-Launch-of-PsycheAwakens-com.srt","08/08/25 Psyche Awakens VOD: ""Announcing the Official Launch of PsycheAwakens.com""","2449","https://rumble.com/v6xddny-080825-psyche-awakens-vod-announcing-the-official-launch-of-psycheawakens.c.html","https://hugh.cdn.rumble.cloud/video/fww1/1a/s8/11/U/9/X/9/U9X9y.fn8Si.vtt","v6v6hf4"
"v6xdcso_08-08-25-Psyche-Awakens-VOD-Not-Having-a-Great-Day.srt","08/08/25 Psyche Awakens VOD: ""Not Having a Great Day""","491","https://rumble.com/v6xdcso-080825-psyche-awakens-vod-not-having-a-great-day.html","https://hugh.cdn.rumble.cloud/video/fww1/2d/s8/11/i/S/X/9/iSX9y.fn8Si.vtt","v6v6gju"
"v6xb3ec_08-07-25-Psyche-Awakens-VOD-One-Thing-After-Another-Panel-Tarot-and-Cats.srt","08/07/25 Psyche Awakens VOD: ""One Thing After Another Panel Tarot and Cats""","6396","https://rumble.com/v6xb3ec-080725-psyche-awakens-vod-one-thing-after-another-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/23/s8/11/0/7/x/9/07x9y.fn8Si.vtt","v6v475i"
"v6xb2qy_08-08-25-Psyche-Awakens-VOD-Last-Stream.srt","08/08/25 Psyche Awakens VOD: ""Last Stream""","1905","https://rumble.com/v6xb2qy-080825-psyche-awakens-vod-last-stream.html","https://hugh.cdn.rumble.cloud/video/fww1/bc/s8/11/Q/U/x/9/QUx9y.fn8Si.vtt","v6v46i4"
"v6xb2ac_08-08-25-Psyche-Awakens-VOD-Midnight-at-Psyches-Place-Surprises-Ahead-Panel-Tarot-and-Cats.srt","08/08/25 Psyche Awakens VOD: ""Midnight at Psyches Place. Surprises Ahead. Panel Tarot and Cats""","1143","https://rumble.com/v6xb2ac-080825-psyche-awakens-vod-midnight-at-psyches-place.-surprises-ahead.-panel.html","https://hugh.cdn.rumble.cloud/video/fww1/3d/s8/11/u/L/x/9/uLx9y.fn8Si.vtt","v6v461i"
"v6x98jg_08-06-25-Psyche-Awakens-VOD-Wacky-Wednesday-Open-Panel-Tarot-and-Cats.srt","08/06/25 Psyche Awakens VOD: ""Wacky Wednesday Open Panel Tarot and Cats""","7645","https://rumble.com/v6x98jg-080625-psyche-awakens-vod-wacky-wednesday-open-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/a7/s8/11/8/X/c/9/8Xc9y.fn8Si.vtt","v6v2cam"
"v6x9832_08-06-25-Psyche-Awakens-VOD-Wednesday-Night-Live-With-Psyche.srt","08/06/25 Psyche Awakens VOD: ""Wednesday Night Live With Psyche""","2992","https://rumble.com/v6x9832-080625-psyche-awakens-vod-wednesday-night-live-with-psyche.html","https://hugh.cdn.rumble.cloud/video/fww1/30/s8/11/U/O/c/9/UOc9y.fn8Si.vtt","v6v2bu8"
"v6x8mlq_08-06-25-Psyche-Awakens-VOD-With-Friends-Like-These-Who-Needs-Enemies.srt","08/06/25 Psyche Awakens VOD: ""With Friends Like These Who Needs Enemies...""","4923","https://rumble.com/v6x8mlq-080625-psyche-awakens-vod-with-friends-like-these-who-needs-enemies....html","https://hugh.cdn.rumble.cloud/video/fww1/2b/s8/11/U/1/7/8/U178y.fn8Si.vtt","v6v1qcw"
"v6x8mka_08-05-25-Psyche-Awakens-VOD-Tarot-Tuesday-Free-Panel-Readings-Tarot-and-Cats.srt","08/05/25 Psyche Awakens VOD: ""Tarot Tuesday! Free Panel Readings, Tarot, and Cats""","8402","https://rumble.com/v6x8mka-080525-psyche-awakens-vod-tarot-tuesday-free-panel-readings-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/12/s8/11/6/0/7/8/6078y.fn8Si.vtt","v6v1qbg"
"v6x8lcq_08-06-25-Psyche-Awakens-VOD-Middle-of-the-Night-Madness.srt","08/06/25 Psyche Awakens VOD: ""Middle of the Night Madness...""","5342","https://rumble.com/v6x8lcq-080625-psyche-awakens-vod-middle-of-the-night-madness....html","https://hugh.cdn.rumble.cloud/video/fww1/6a/s8/11/A/C/7/8/AC78y.fn8Si.vtt","v6v1p3w"
"v6x5w0u_08-05-25-Psyche-Awakens-VOD-Middle-of-the-Night-Chat-and-Pamel-and-Tarot-Tap-In.srt","08/05/25 Psyche Awakens VOD: ""Middle of the Night Chat and Pamel and Tarot. Tap In""","3624","https://rumble.com/v6x5w0u-080525-psyche-awakens-vod-middle-of-the-night-chat-and-pamel-and-tarot.-tap.html","https://hugh.cdn.rumble.cloud/video/fww1/a5/s8/11/E/P/C/8/EPC8y.fn8Si.vtt","v6uyzs0"
"v6x5j54_08-04-25-Psyche-Awakens-VOD-Welcome-Messy-Monday-VIP-Panel-Tarot-and-Cats.srt","08/04/25 Psyche Awakens VOD: ""Welcome Messy Monday VIP Panel Tarot and Cats""","9493","https://rumble.com/v6x5j54-080425-psyche-awakens-vod-welcome-messy-monday-vip-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/ed/s8/11/O/K/y/8/OKy8y.fn8Si.vtt","v6uymwa"
"v6x4ff2_08-04-25-Psyche-Awakens-VOD-No-Crashing-Out-Allowed.srt","08/04/25 Psyche Awakens VOD: ""No Crashing Out Allowed""","3064","https://rumble.com/v6x4ff2-080425-psyche-awakens-vod-no-crashing-out-allowed.html","https://hugh.cdn.rumble.cloud/video/fww1/c0/s8/11/o/a/m/8/oam8y.fn8Si.vtt","v6uxj68"
"v6x0sxa_08-01-25-Psyche-Awakens-VOD-Freaky-Friday-Stream-and-Panel.srt","08/01/25 Psyche Awakens VOD: ""Freaky Friday Stream and Panel""","3514","https://rumble.com/v6x0sxa-080125-psyche-awakens-vod-freaky-friday-stream-and-panel.html","https://hugh.cdn.rumble.cloud/video/fww1/6a/s8/11/U/T/I/7/UTI7y.fn8Si.vtt","v6utwog"
"v6x0eyw_07-31-25-Psyche-Awakens-VOD-Third-Eye-Thursday-Check-In-Panel-Tarot-and-Cats.srt","07/31/25 Psyche Awakens VOD: ""Third Eye Thursday Check In Panel Tarot and Cats""","11490","https://rumble.com/v6x0eyw-073125-psyche-awakens-vod-third-eye-thursday-check-in-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/44/s8/11/i/t/E/7/itE7y.fn8Si.vtt","v6utiq2"
"v6x0dow_07-31-25-Psyche-Awakens-VOD-Dealing-with-Haters-Open-Panel-Tarot-and-Cats.srt","07/31/25 Psyche Awakens VOD: ""Dealing with Haters Open Panel Tarot and Cats""","12667","https://rumble.com/v6x0dow-073125-psyche-awakens-vod-dealing-with-haters-open-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/da/s8/11/q/5/D/7/q5D7y.fn8Si.vtt","v6uthg2"
"v6x0c80_08-01-25-Psyche-Awakens-VOD-August-1-Good-Morning.srt","08/01/25 Psyche Awakens VOD: ""August 1, Good Morning!""","2534","https://rumble.com/v6x0c80-080125-psyche-awakens-vod-august-1-good-morning.html","https://hugh.cdn.rumble.cloud/video/fww1/0b/s8/11/G/B/D/7/GBD7y.fn8Si.vtt","v6utfz6"
"v6wxuys_07-30-25-Psyche-Awakens-VOD-Wild-Card-Wednesday-Continues.srt","07/30/25 Psyche Awakens VOD: ""Wild Card Wednesday Continues!""","13208","https://rumble.com/v6wxuys-073025-psyche-awakens-vod-wild-card-wednesday-continues.html","https://hugh.cdn.rumble.cloud/video/fww1/78/s8/11/e/m/b/7/emb7y.fn8Si.vtt","v6uqypy"
"v6wxrai_07-31-25-Psyche-Awakens-VOD-Psyche-Gone-Wild.srt","07/31/25 Psyche Awakens VOD: ""Psyche Gone Wild""","1286","https://rumble.com/v6wxrai-073125-psyche-awakens-vod-psyche-gone-wild.html","https://hugh.cdn.rumble.cloud/video/fww1/a8/s8/11/Q/b/a/7/Qba7y.fn8Si.vtt","v6uqv1o"
"v6wxbpe_07-30-25-Psyche-Awakens-VOD-Wild-Card-Wednesday-with-Psyche-Panel-Tarot-and-Cats.srt","07/30/25 Psyche Awakens VOD: ""Wild Card Wednesday with Psyche Panel Tarot and Cats""","2352","https://rumble.com/v6wxbpe-073025-psyche-awakens-vod-wild-card-wednesday-with-psyche-panel-tarot-and-c.html","https://hugh.cdn.rumble.cloud/video/fww1/0e/s8/11/c/g/7/6/cg76y.fn8Si.vtt","v6uqfgk"
"v6wxbv2_07-30-25-Psyche-Awakens-VOD-Wild-Card-Wednesday-Continues.srt","07/30/25 Psyche Awakens VOD: ""Wild Card Wednesday Continues!""","3556","https://rumble.com/v6wxbv2-073025-psyche-awakens-vod-wild-card-wednesday-continues.html","https://hugh.cdn.rumble.cloud/video/fww1/cb/s8/11/o/j/7/6/oj76y.fn8Si.vtt","v6uqfm8"
"v6wx058_07-30-25-Psyche-Awakens-VOD-Middle-of-the-Night-Madness-Open-Panel-Tarot-and-Cats.srt","07/30/25 Psyche Awakens VOD: ""Middle of the Night Madness Open Panel Tarot and Cats""","4712","https://rumble.com/v6wx058-073025-psyche-awakens-vod-middle-of-the-night-madness-open-panel-tarot-and-.html","https://hugh.cdn.rumble.cloud/video/fww1/e0/s8/11/8/B/3/6/8B36y.fn8Si.vtt","v6uq3we"
"v6wwzpa_07-29-25-Psyche-Awakens-VOD-Tuesday-Night-Continues-Open-Panel-Tarot-and-Cats.srt","07/29/25 Psyche Awakens VOD: ""Tuesday Night Continues Open Panel Tarot and Cats""","4504","https://rumble.com/v6wwzpa-072925-psyche-awakens-vod-tuesday-night-continues-open-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/8a/s8/11/-/s/3/6/-s36y.fn8Si.vtt","v6uq3gg"
"v6wwzai_07-29-25-Psyche-Awakens-VOD-Tuesday-Night-Fun-Open-Panel-Tarot-and-Cats.srt","07/29/25 Psyche Awakens VOD: ""Tuesday Night Fun Open Panel Tarot and Cats""","3830","https://rumble.com/v6wwzai-072925-psyche-awakens-vod-tuesday-night-fun-open-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/3f/s8/11/Q/k/3/6/Qk36y.fn8Si.vtt","v6uq31o"
"v6wv7w0_07-28-25-Psyche-Awakens-VOD-Messy-Mondays-Come-Hang-Out-Panel-Tarot-and-Cats.srt","07/28/25 Psyche Awakens VOD: ""Messy Mondays. Come Hang Out! Panel, Tarot, and Cats""","11179","https://rumble.com/v6wv7w0-072825-psyche-awakens-vod-messy-mondays.-come-hang-out-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/d1/s8/11/W/g/J/6/WgJ6y.fn8Si.vtt","v6uobn6"
"v6wv2oq_07-28-25-Psyche-Awakens-VOD-Messy-Mondays-Come-Hang-Out-Panel-Tarot-and-Cats.srt","07/28/25 Psyche Awakens VOD: ""Messy Mondays. Come Hang Out! Panel, Tarot, and Cats""","3905","https://rumble.com/v6wv2oq-072825-psyche-awakens-vod-messy-mondays.-come-hang-out-panel-tarot-and-cats.html","https://hugh.cdn.rumble.cloud/video/fww1/c5/s8/11/A/D/H/6/ADH6y.fn8Si.vtt","v6uo6fw"
"v6wsatc_07-27-25-Psyche-Awakens-VOD-Welcome-to-the-Madness.srt","07/27/25 Psyche Awakens VOD: ""Welcome to the Madness""","16812","https://rumble.com/v6wsatc-072725-psyche-awakens-vod-welcome-to-the-madness.html","https://hugh.cdn.rumble.cloud/video/fww1/46/s8/11/a/3/b/6/a3b6y.fn8Si.vtt","v6uleki"
"v6wsa6y_07-28-25-Psyche-Awakens-VOD-Summer-Sponsored-Open-Panel-Continues.srt","07/28/25 Psyche Awakens VOD: ""Summer Sponsored Open Panel Continues!""","9226","https://rumble.com/v6wsa6y-072825-psyche-awakens-vod-summer-sponsored-open-panel-continues.html","https://hugh.cdn.rumble.cloud/video/fww1/ee/s8/11/A/Q/b/6/AQb6y.fn8Si.vtt","v6uldy4"
"v6ws9im_07-27-25-Psyche-Awakens-VOD-Ghost-Takes-Control-of-the-Panel.srt","07/27/25 Psyche Awakens VOD: ""Ghost Takes Control of the Panel! 👻👻👻👻👻""","4714","https://rumble.com/v6ws9im-072725-psyche-awakens-vod-ghost-takes-control-of-the-panel-.html","https://hugh.cdn.rumble.cloud/video/fww1/a7/s8/11/U/C/b/6/UCb6y.fn8Si.vtt","v6uld9s"
"v6ws8uy_07-27-25-Psyche-Awakens-VOD-I-Owe-Some-Apoligies.srt","07/27/25 Psyche Awakens VOD: ""I Owe Some Apoligies""","4814","https://rumble.com/v6ws8uy-072725-psyche-awakens-vod-i-owe-some-apoligies.html","https://hugh.cdn.rumble.cloud/video/fww1/4c/s8/11/A/p/b/6/Apb6y.fn8Si.vtt","v6ulcm4"
"v6wrjbi_07-27-25-Psyche-Awakens-VOD-The-Purge-Taking-Out-the-Shows-Trash.srt","07/27/25 Psyche Awakens VOD: ""The Purge. Taking Out the Shows Trash""","2785","https://rumble.com/v6wrjbi-072725-psyche-awakens-vod-the-purge.-taking-out-the-shows-trash.html","https://hugh.cdn.rumble.cloud/video/fww1/4f/s8/11/o/k/5/5/ok55y.fn8Si.vtt","v6ukn2o"
"v6wrj6s_07-26-25-Psyche-Awakens-VOD-Saturday-Sadness-What-Else-Could-Go-Wrong.srt","07/26/25 Psyche Awakens VOD: ""Saturday Sadness. What Else Could Go Wrong?""","543","https://rumble.com/v6wrj6s-072625-psyche-awakens-vod-saturday-sadness.-what-else-could-go-wrong.html","https://hugh.cdn.rumble.cloud/video/fww1/34/s8/11/K/h/5/5/Kh55y.fn8Si.vtt","v6ukmxy"
"v6wriu6_07-26-25-Psyche-Awakens-VOD-Easy-Target-Psyche-is-Live-Hit-Me-With-your-Best-Shot.srt","07/26/25 Psyche Awakens VOD: "" “Easy Target” Psyche is Live. Hit Me With your Best Shot""","765","https://rumble.com/v6wriu6-072625-psyche-awakens-vod-easy-target-psyche-is-live.-hit-me-with-your-best.html","https://hugh.cdn.rumble.cloud/video/fww1/1e/s8/11/E/a/5/5/Ea55y.fn8Si.vtt","v6ukmlc"
"v6wqa34_07-26-25-Psyche-Awakens-VOD-Saturday-Afternoon-Hangout-Free-Open-Panel-Tarot-and-Cats.srt","07/26/25 Psyche Awakens VOD: ""Saturday Afternoon Hangout Free Open Panel Tarot and Cats""","5964","https://rumble.com/v6wqa34-072625-psyche-awakens-vod-saturday-afternoon-hangout-free-open-panel-tarot-.html","https://hugh.cdn.rumble.cloud/video/fww1/7b/s8/11/q/2/Q/5/q2Q5y.fn8Si.vtt","v6ujdua"
"v6wpzfi_07-25-25-Psyche-Awakens-VOD-The-Party-Continues-with-Crucible-Ghost.srt","07/25/25 Psyche Awakens VOD: ""The Party Continues with Crucible Ghost 👻👻👻""","1874","https://rumble.com/v6wpzfi-072525-psyche-awakens-vod-the-party-continues-with-crucible-ghost-.html","https://hugh.cdn.rumble.cloud/video/fww1/03/s8/11/E/E/N/5/EEN5y.fn8Si.vtt","v6uj36o"
"v6wp4qc_07-24-25-Psyche-Awakens-VOD-Thursday-Night-with-Psyche-Guests-Tarot-and-of-course-Cats.srt","07/24/25 Psyche Awakens VOD: ""Thursday Night with Psyche/Guests, Tarot, and of course, Cats 😽""","21748","https://rumble.com/v6wp4qc-072425-psyche-awakens-vod-thursday-night-with-psycheguests-tarot-and-of-cou.html","https://hugh.cdn.rumble.cloud/video/fww1/a4/s8/11/0/W/D/5/0WD5y.fn8Si.vtt","v6ui8hi"
"v6wp44g_07-25-25-Psyche-Awakens-VOD-Freaky-Friday-Panel-Tarot-Cats-and.srt","07/25/25 Psyche Awakens VOD: ""Freaky Friday Panel Tarot Cats and ___""","10897","https://rumble.com/v6wp44g-072525-psyche-awakens-vod-freaky-friday-panel-tarot-cats-and-.html","https://hugh.cdn.rumble.cloud/video/fww1/c7/s8/11/G/K/D/5/GKD5y.fn8Si.vtt","v6ui7vm"
"v6wm7ro_07-24-25-Psyche-Awakens-VOD-Mad-Midnight-Open-Panel-Sponsored-by-Crucible-Ghost.srt","07/24/25 Psyche Awakens VOD: ""Mad Midnight Open Panel Sponsored by Crucible Ghost""","3160","https://rumble.com/v6wm7ro-072425-psyche-awakens-vod-mad-midnight-open-panel-sponsored-by-crucible-gho.html","https://hugh.cdn.rumble.cloud/video/fww1/d8/s8/11/u/J/8/4/uJ84y.fn8Si.vtt","v6ufbiu"
"v6wm7js_07-24-25-Psyche-Awakens-VOD-Late-Nights-with-Psyche-Awakens-Guests-Tarot-and-Cats.srt","07/24/25 Psyche Awakens VOD: ""Late Nights with Psyche Awakens Guests, Tarot, and Cats""","4637","https://rumble.com/v6wm7js-072425-psyche-awakens-vod-late-nights-with-psyche-awakens-guests-tarot-and-.html","https://hugh.cdn.rumble.cloud/video/fww1/e9/s8/11/4/E/8/4/4E84y.fn8Si.vtt","v6ufbay"
